RMSE,MAE,QLIKE,Coverage_%,Width,id,name
0.0011859468650072813,0.0009588589309714735,-6.090980529785156,71.96969696969697,0.002183993346989155,A0,Baseline LSTM
0.0008991390350274742,0.0003792656061705202,-6.33573579788208,81.43939393939394,0.0015180876944214106,A1,+ log(RV)
0.0009463882306590676,0.00045437528751790524,-6.3696112632751465,83.14393939393939,0.0013734418898820877,A2,+ QLIKE loss
0.0010149700101464987,0.000535419734660536,-6.326120853424072,78.78787878787878,0.0014056323561817408,A3,+ HAR feature
0.0010086691238583483,0.000518937590932273,-6.333458531182906,78.97727272727273,0.0013657722557726085,A4,+ IT2FIS
