date,rv,n_obs,open,high,low,close,volume,rv_annualised,rv_1,rv_5,rv_22,rv_roll_7_mean,rv_roll_7_std,rv_roll_30_mean,rv_roll_30_std,log_rv,rsi_14,macd,macd_signal,macd_diff,bb_width,atr_14,daily_return,abs_return,return_5d,return_22d,range_hl,volume_log,volume_ratio
2020-02-13,0.005899344087854607,288,265.74,277.69,256.08,268.32,1089679.1537,2.1532605920669314,0.004052072484902844,0.001794394832738472,0.001297296697834978,0.0018875165093670731,0.001127891001755054,0.001724813639827932,0.0012775118185012237,-5.132914088849508,87.52021726119196,24.245144285659222,18.040910771077392,6.20423351458183,0.45789156722439506,13.776000013829435,0.00966191091173689,0.00966191091173689,0.1847843365006248,0.46779973878642356,0.08053816338700065,13.901394774171797,2.1745290932210737
2020-02-14,0.0017573204293622829,288,268.34,287.15,260.28,285.15,734944.32266,0.6414219567172332,0.005899344087854607,0.0026776191777129173,0.0015432662794875455,0.0023403850146019394,0.0018966382647274585,0.001711270233097413,0.0012284870274903146,-6.343965056499564,89.49305110186384,27.12348736962818,19.857426090787552,7.266061278840628,0.47739214630341653,14.711285727127333,0.060835059527649074,0.060835059527649074,0.22152291190209478,0.5604314808591245,0.09423110643520956,13.507551384489055,1.3949477604194302
2020-02-15,0.003976502122089056,288,285.11,288.41,261.86,264.88,860813.14274,1.4514232745625053,0.0017573204293622829,0.0028860749004799785,0.0015764757543368377,0.0023755198115584645,0.0018809345567367718,0.0016519274380274228,0.0011792342411454458,-5.527352684761996,74.2656500232132,27.452519844308966,21.376444841491836,6.076075002817131,0.5251713976802747,15.556908175189667,-0.073738464363557,0.073738464363557,0.17259851702088935,0.488352767913932,0.10023406825732412,13.6656338980177,1.5445496393690323
2020-02-16,0.005728928100309246,288,264.91,274.0,237.41,258.85,1110118.46395,2.0910587566128744,0.003976502122089056,0.003418733725227813,0.0016960332578560304,0.0027317026342879892,0.0019194780123687623,0.001701075253010631,0.0012447912479890094,-5.162226816308477,70.42661953006613,26.916433950177804,22.484442663229032,4.431991286948772,0.5348993069055057,17.059271876961834,-0.02302814989108039,0.02302814989108039,0.08949747529119056,0.47888981720874646,0.14135599768205526,13.919978192677522,1.867206918111004
2020-02-17,0.00590568686318741,288,258.89,268.77,242.0,267.85,1110371.39094,2.155575705063405,0.005728928100309246,0.004282833444903608,0.0019149296472246427,0.0034479721035425986,0.0019761714250851876,0.0017960934619436974,0.0014324123161222012,-5.13183950025046,72.6953363305275,26.907632364175583,23.369080603418343,3.5385517607572403,0.5198770688347902,17.7528953143217,0.0341783789790589,0.0341783789790589,0.007908735163807495,0.4672968236722877,0.09994399850662676,13.920206004358558,1.7726769657447192
2020-02-18,0.003397531897399212,288,267.9,285.88,258.0,282.61,1115523.43992,1.2400991425507124,0.00590568686318741,0.0046535563205605205,0.0021505001998372996,0.004104040512805102,0.001910570802991888,0.0019005340099788846,0.0016093536651982214,-5.684705994058611,75.9534129496807,27.771532747060746,24.249571032146825,3.521961714913921,0.49906019677602237,18.476259934727295,0.053640733001574015,0.053640733001574015,0.05188755725364462,0.5077989407349055,0.09865185237606594,13.924835202000644,1.6742357458635637
2020-02-19,0.00532892226815091,288,282.64,285.0,251.56,258.45,721258.20748,1.9450566278750823,0.003397531897399212,0.004153193882469442,0.0022643037094837973,0.004388197997872094,0.0015582737311378863,0.0019026079303804116,0.0016113052812579565,-5.234606243581652,62.75383640342783,26.20459962542307,24.640576750802076,1.5640228746209957,0.5321383986139168,19.545098510818203,-0.08936560368649504,0.08936560368649504,-0.0983131059604995,0.3862658059485317,0.12938672857419228,13.488753862726428,1.0630736002876262
2020-02-20,0.004358778041885741,288,258.44,264.33,245.34,256.96,972969.71691,1.5909539852882955,0.00532892226815091,0.004867514250227167,0.0024607250759230846,0.004570605109764675,0.001586840542181547,0.002048638793156134,0.001716867967578338,-5.43556350358327,62.037786939262304,24.559457155474178,24.6243528317365,-0.06489567626232073,0.5081522327863334,19.50544861718833,-0.005781820883651542,0.005781820883651542,-0.030356462480594044,0.3914756230917757,0.07390255292652546,13.788109265042083,1.374574002969365
2020-02-21,0.0017687044567092744,288,256.97,268.24,253.61,265.27,525827.8734,0.6455771266988851,0.004358778041885741,0.004943969434186504,0.00261917383847647,0.004350524246054837,0.001474711936088875,0.002163118038753599,0.0017534311191105695,-6.337507889222625,64.47259991929536,23.653553999184055,24.43019306522601,-0.7766390660419553,0.4667699489254773,19.15720228738916,0.0318277444587201,0.0318277444587201,0.02449943186920645,0.3620694313292969,0.05515135522298035,13.17273110304525,0.729145275924437
2020-02-22,0.0009776356445879192,288,265.32,266.81,256.0,261.57,313062.52133,0.3568370102745905,0.0017687044567092744,0.00415192470546651,0.0026355887423239496,0.004352150535675835,0.0014713780752908707,0.0022058077442606377,0.0017266273066421744,-6.930373406602529,62.54897812631414,22.379087947968856,24.01997204177458,-1.6408840938057239,0.4426610938247868,18.560973552575653,-0.014046241109283649,0.014046241109283649,-0.0237251882191361,0.3738006403164454,0.041327369346637624,12.654161392478361,0.44144383920883057
2020-02-23,0.000929239656454018,288,261.55,275.68,261.02,274.48,444740.82883,0.3391724746057166,0.0009776356445879192,0.003166314461746612,0.002627080878723522,0.0039237410388899595,0.0019558125670110253,0.0022041718663243066,0.0017278057984120544,-6.981143772303127,66.32442783536399,22.15539986854992,23.64705760712965,-1.491657738579729,0.3923867792516813,18.282332584534537,0.04817646444236108,0.04817646444236108,-0.02918945677834904,0.4021189203638043,0.05341008452346264,13.0052492328579,0.6259046499460764
2020-02-24,0.001955148793433683,288,274.5,277.2,257.09,265.52,696591.72983,0.7136293096032944,0.000929239656454018,0.002672656013557573,0.002630902466462044,0.0032380712611963553,0.0020562325451363686,0.00219027195338388,0.001736600694459536,-6.237288928120724,61.67717857592008,21.012904651129986,23.120227015929718,-2.1073223647997317,0.3548177785134722,18.412880257067787,-0.03318823113847527,0.03318823113847527,0.02698791576967073,0.3429105135798787,0.07573817414884007,13.453956200210136,0.9580847265017768
2020-02-25,0.002704694876214038,288,265.47,266.22,244.44,246.67,774791.01027,0.9872136298181239,0.001955148793433683,0.0019979013186141275,0.0026690140416732533,0.002673708679802965,0.0017160387948913546,0.0022250033286916764,0.0017205239629412687,-5.912766135994208,53.227393163091136,18.374620310973285,22.17110567493843,-3.7964853639651466,0.33940301383242016,18.653388810134377,-0.07363875645940655,0.07363875645940655,-0.04086901980608428,0.262660250213681,0.08829610410670138,13.560349898471618,1.0494834563511026
2020-02-26,0.004999053146448753,288,246.67,250.32,215.66,223.93,1395879.41507,1.8246543984537948,0.002704694876214038,0.0016670846854797867,0.0027315976029043715,0.002574731962490798,0.001687068474873917,0.0022910553343751796,0.0016987773199550753,-5.298506735187395,45.18509500195437,14.284173944058779,20.593719328762504,-6.309545384703725,0.357370045620278,19.796718180839065,-0.09671790793557251,0.09671790793557251,-0.1694146722003769,0.170062791847979,0.15478051176707006,14.149035896077901,1.7950169781014276
2020-02-27,0.005436101504361781,288,223.98,238.3,210.0,227.79,1273793.11658,1.98417704909205,0.004999053146448753,0.0023131544234276827,0.002919807834481083,0.0025276078022476328,0.001599657483719834,0.002427895283084263,0.001747005462066456,-5.214693091852134,46.65839959440064,11.22454589084586,18.719884641179178,-7.4953387503333175,0.3456737085258283,20.404095453636277,0.01709064887651205,0.01709064887651205,-0.1382777822145812,0.11138317134711267,0.12423723605074855,14.057510498114576,1.5728502325736946
2020-02-28,0.004658394872563541,288,227.73,234.67,214.01,226.76,1054994.92397,1.7003141284856924,0.005436101504361781,0.0032048475953824545,0.003106191247909884,0.002681511154029924,0.001839101767539335,0.002575510259680102,0.0018088605985428045,-5.369084316661519,46.300783692359715,8.617321109658064,16.699371934874957,-8.082050825216893,0.34231423166959785,20.422374349805118,-0.00453196243714914,0.00453196243714914,-0.1909862090940914,0.06170840257965206,0.09110954312929968,13.869047461349295,1.2631869642295992
2020-02-29,0.0021599090821466955,288,226.76,233.0,217.0,217.21,546866.6851,0.7883668149835439,0.004658394872563541,0.0039506786386043595,0.0031938789897895657,0.0030943240705805335,0.0019224863896193803,0.002701693246575178,0.001818005760807083,-6.1376891034724474,43.00924029346136,5.714597180127328,14.502416983925432,-8.787819803798104,0.37374749314280925,20.106490467676178,-0.043027561940500746,0.043027561940500746,-0.20082553989611687,-0.027785870716781236,0.07366143363565213,13.211962160187417,0.6477048745766906
2020-03-01,0.002621408467378932,288,217.29,227.89,212.36,217.81,715016.01941,0.9568140905933101,0.0021599090821466955,0.003991630696346962,0.0032233577275841145,0.0032632202759460727,0.0017497049032242135,0.002726770996911244,0.0018046790597301494,-5.944043484538602,43.28205282124739,3.4231229084992094,12.286558168840187,-8.863435260340978,0.3803175481128176,19.77959829141359,0.0027584956115343784,0.0027584956115343784,-0.12442828782517595,-0.023772838447137432,0.0713006749001422,13.480061624763477,0.8367216805047815
2020-03-02,0.0017819269993995567,288,217.81,234.4,216.07,231.97,810051.4833,0.6504033547808382,0.002621408467378932,0.003974973414579941,0.0032750934596021404,0.003504958677506775,0.0014676624369003117,0.002775324324363964,0.0017806409234735051,-6.330059860198191,49.43403222993774,2.718371010118233,10.372920737095798,-7.6545497269775655,0.36085087921351455,19.676055556312615,0.06298492983304228,0.06298492983304228,0.03527454994343884,0.015115607259725737,0.07901883864292802,13.6048543187471,0.9361852588922065
2020-03-03,0.0019041949981404925,288,232.1,232.46,219.57,223.91,741498.54825,0.6950311743212797,0.0017819269993995567,0.0033315481851701016,0.003323588240687257,0.003480212706930471,0.0014992686615869838,0.0028065497334703983,0.001753635162758029,-6.263695880351637,46.35211882144898,1.4922734144053038,8.5967912725577,-7.104517858152397,0.38703180655875563,19.19133730229029,-0.03536386755693175,0.03536386755693175,-0.017179966490004958,0.004565809185145542,0.05756777276584349,13.516429831321908,0.8719003072378855
2020-03-04,0.001144526607262085,288,223.84,228.85,220.23,224.26,445185.33772,0.417752211650661,0.0019041949981404925,0.002625166883925844,0.003350451286132285,0.003365855581491393,0.0015957077930806873,0.002832799762115512,0.0017332430481530332,-6.7727640835341,46.5080741850221,0.5425699030700457,6.98594699866017,-6.443377095590124,0.3934491524330726,18.436241780698122,0.0015619076294873923,0.0015619076294873923,-0.011086096423368426,-0.05394517502398546,0.038437527869437285,13.006248209952174,0.5440934073515629
2020-03-05,0.0008947005317199115,288,224.26,234.09,224.23,228.38,601479.87587,0.3265656940777677,0.001144526607262085,0.0019223932308655527,0.0033384557000110033,0.002815208933036155,0.0016032355914823054,0.0028266887647199336,0.0017390455590527017,-7.019021385341999,48.40929710516996,0.12097803631939996,5.612953206192016,-5.4919751698726165,0.36529223237063996,17.823653082076827,0.018204815240767405,0.018204815240767405,0.050146280757899724,-0.15150747888966004,0.043173657938523576,13.30715001982659,0.7411570913033555
2020-03-06,0.0009909807058829532,288,228.38,245.16,227.33,244.88,628147.3257,0.3617079576472779,0.0008947005317199115,0.0016693515207801958,0.003194938793048143,0.0021664373655158877,0.0012446638764549516,0.0028278978473852273,0.0017376419681936926,-6.9168153922548,55.26652873106715,1.1055316673686946,4.711468898427352,-3.6059372310586575,0.3334568633378743,17.824106433357052,0.06975738636365515,0.06975738636365515,0.11714517151002049,-0.09141200343774178,0.07281117281934002,13.35053160498286,0.7852740752358062
2020-03-07,0.001423957314567241,288,244.93,251.93,236.0,237.23,633748.89662,0.519744419817043,0.0009909807058829532,0.001343265968481,0.0029718313665948863,0.0016425210559900892,0.0006513520602236481,0.002816408323950387,0.001748951787781863,-6.554315371940064,51.8270246738694,1.2540505330925384,4.019985225360389,-2.7659346922678507,0.34122913781103015,17.688813116688692,-0.0317381599628838,0.0317381599628838,0.02242208171409442,-0.18398522292827463,0.0671500231842516,13.359409670763256,0.8165921016012988
2020-03-08,0.006459885980291398,288,237.23,237.23,195.5,199.43,1278973.5374099999,2.35785838280636,0.001423957314567241,0.0012716720315145368,0.0029566784977405657,0.0015373850891930245,0.0006121358478039001,0.0027728980827289437,0.0017673345395630756,-5.0421435959729335,38.933489338122286,-1.6592643217744296,2.8841353159334258,-4.543399637707855,0.4347988217891082,19.406040751210927,-0.17356683710914297,0.17356683710914297,-0.1157808878381168,-0.28381359567386066,0.2092463521034949,14.06156917216109,1.6302624499394227
2020-03-09,0.007972292008847812,288,199.43,208.62,190.0,202.81,1661331.83553,2.9098865832294516,0.006459885980291398,0.002182810227944718,0.003069559582204309,0.002085739019609091,0.0019663555919683436,0.0029378483870497697,0.001873286395967665,-4.831783235450425,40.36220851357924,-3.6532373354534116,1.5766607856560584,-5.2298981211094695,0.41296268876674364,19.34989498326729,0.016806282600910508,0.016806282600910508,-0.10053651286669368,-0.24397916318186974,0.09181006853705441,14.32313075114042,2.046452896646981
2020-03-10,0.002587416021699164,288,202.79,206.2,195.54,200.7,1020260.107,0.9444068479201949,0.007972292008847812,0.0035483633082618636,0.0031715306689560616,0.0029700768781016984,0.0029519529157305204,0.003154150708578618,0.002064418934699377,-5.957095537650706,39.73719215638053,-5.342153658587051,0.19289789680743663,-5.535051555394488,0.4328083825666214,18.729188198748197,-0.010458324363748411,0.010458324363748411,-0.12919965247120951,-0.2886158665246771,0.05311410064773292,13.83556913975621,1.2340454803687861
2020-03-11,0.0036805066349192717,288,200.74,203.18,181.73,194.61,1079824.90167,1.3433849217455343,0.002587416021699164,0.003886906406257714,0.003020700176161142,0.0030676798814672232,0.002921979831816971,0.0032165631821176907,0.0020158682317703348,-5.604704836574708,37.91238454739363,-7.090311419918692,-1.2637439665377892,-5.826567453380902,0.4652305498492991,18.923531898837613,-0.030813699909218565,0.030813699909218565,-0.2297707387440832,-0.37307029943546965,0.11022044088176361,13.89231038394853,1.2977053491206993
2020-03-12,0.05122699782668952,288,194.61,195.55,101.2,107.82,3814533.14046,18.697854206741674,0.0036805066349192717,0.004424811592064978,0.003033562664230235,0.0034299627425611076,0.0027983951602908305,0.0032954731366700036,0.001984888568504045,-2.971488582656529,22.238799915303304,-15.302568225293385,-4.071508818288908,-11.231059407004476,1.2561720097837714,24.311136763206356,-0.5905343858695511,0.5905343858695511,-0.7885669646507505,-0.8742390816185257,0.8750695603784086,15.154329102651946,3.8277827732222884
2020-03-13,0.116903319031793,288,107.67,139.68,86.0,134.06,4663239.92861,42.669711446604445,0.05122699782668952,0.014385419694489431,0.00511983882598199,0.010620290927556767,0.018088713632810362,0.004956092080828645,0.008954663903955965,-2.1464080179919334,31.464168830344917,-19.469064944885616,-7.15102004360825,-12.318044901277366,1.126555380640445,26.408912708691616,0.21782429090628908,0.21782429090628908,-0.3971758366353184,-0.6506329698285851,0.40041772340742954,15.355221242611398,3.8410689766421044
2020-03-14,0.006626975915265448,288,134.06,134.68,120.0,122.54,1237674.88642,2.4188462090718885,0.116903319031793,0.036474106304789755,0.010235499780068684,0.027179196402686772,0.04329585499648421,0.008717800299058316,0.02230837562855736,-5.016606685127286,29.79304361597906,-23.430518899610178,-10.406919814808635,-13.023599084801543,1.3224621072340286,25.57113322949936,-0.08984995363230312,0.08984995363230312,-0.503832072868532,-0.7723106679196082,0.11979761710461895,14.028745893765812,0.9872223628002856
2020-03-15,0.006506237400002806,288,122.54,133.5,120.16,123.78,1312950.90137,2.374776651001024,0.006626975915265448,0.03620504308607329,0.010456330300912146,0.02792248477421509,0.04282207460822467,0.008742054693305346,0.022305601024823596,-5.034993946831996,30.222640525562838,-26.168290301179468,-13.559193912082801,-12.609096389096667,1.3684773372169152,24.697480855963686,0.010068289013706901,0.010068289013706901,-0.4833054594910767,-0.7481961377966178,0.1077718532880918,14.087788519993989,1.0221397740748426
2020-03-16,0.018762861960295887,288,123.82,124.33,101.1,111.02,2442064.14448,6.848444615507999,0.006506237400002806,0.03698880736173401,0.010707630380703732,0.027929106405602432,0.042818206097011,0.008900351925660029,0.022271147177224095,-3.975875785190973,28.303383946590216,-29.032945498406917,-16.653944229347623,-12.379001269059295,1.6349112690189058,24.592660794823423,-0.10879543104920024,0.10879543104920024,-0.5612871906310584,-0.9051680332881791,0.20924157809403715,14.708354609988207,1.785296759255472
2020-03-17,0.006405751084235737,288,111.02,120.8,109.38,115.67,1295108.4848,2.338099145746044,0.018762861960295887,0.040005278426809336,0.011518249576332908,0.029470616398666445,0.04216931045430679,0.009393230586933591,0.02232197991091132,-5.050559069599186,30.046777046605186,-30.575533524742866,-19.438262088426672,-11.137271436316194,1.6595596712758727,23.651756452336038,0.04103094404529498,0.04103094404529498,0.07027813928378765,-0.8309488581044089,0.09872914325235585,14.074105793789215,0.9503031477170996
2020-03-18,0.004669767209332797,288,115.67,118.5,109.86,118.11,1201850.31275,1.7044650314064709,0.006405751084235737,0.03104102907831858,0.011720549680460275,0.030016092836171664,0.04178656722522161,0.009415791353064473,0.0223184904620016,-5.3666460352380545,30.99497483916538,-31.24103088412582,-21.7988158475665,-9.442215036559318,1.678357052229464,22.579488134312037,0.020875084316445632,0.020875084316445632,-0.1266710673060558,-0.7364350173285567,0.07315214630429262,13.999373686550621,0.8842075397414044
2020-03-19,0.007289414015684289,288,118.11,143.13,115.46,136.3,1801071.18816,2.6606361157247655,0.004669767209332797,0.008594318713826534,0.01180987115014749,0.030157415775373602,0.04168420268281884,0.009374594031269319,0.022326332430126147,-4.921332104410159,37.767294504029,-29.955354674136657,-23.430123612880532,-6.525231061256125,1.455325429328772,22.94309612471832,0.14324194507873111,0.14324194507873111,0.10642083140497845,-0.496475164314253,0.20300807043286867,14.403892705620228,1.2896631590182221
2020-03-20,0.019227535939157523,288,136.3,152.55,116.74,133.48,2504057.63799,7.018050617792496,0.007289414015684289,0.008726806333910302,0.011913978462385467,0.02388061808808714,0.04128895617480151,0.009504323435212155,0.022301698007127557,-3.9514118586799905,37.158437554016224,-28.831644199938495,-24.510427730292125,-4.3212164696463695,1.4915936841591444,23.86216068723844,-0.020906684819313827,0.020906684819313827,0.07544585757195771,-0.5344724980100789,0.2682798921186696,14.733423428655572,1.6756235944339477
2020-03-21,0.007468983617461266,288,133.49,137.49,125.69,132.66,1231842.11121,2.7261790203733622,0.019227535939157523,0.011271066041741246,0.012540861845785277,0.009926934789139212,0.006247116019936204,0.009967610557579044,0.02235626435683717,-4.89699633762548,36.97179128495998,-27.68809161531098,-25.1459605072959,-2.542131108015081,1.4958398951530112,23.00057778100712,-0.006162189785763301,0.006162189785763301,0.17807909883539466,-0.536102725358693,0.08894919342680546,14.024022070169487,0.8102919796372222
2020-03-22,0.004638089577296777,288,132.63,137.13,121.1,122.32,1055699.86532,1.6929026957133235,0.007468983617461266,0.00901229037317432,0.012668615879644263,0.010047221603738613,0.006180739766511111,0.010071284076764893,0.02233656026696284,-5.373452704997909,34.61095016723553,-27.30145535538557,-25.57705947691384,-1.7243958784717321,1.5905157930238363,22.502679368078038,-0.08114890247660304,0.08114890247660304,0.055899252313496614,-0.5742240658947954,0.13104970568999347,13.869715431642128,0.6888620971216802
2020-03-23,0.005910974661418478,288,122.31,137.5,119.5,135.92,1436796.12449,2.1575057514177445,0.004638089577296777,0.00865875807178653,0.01278126044760563,0.009780343343352038,0.006395712580514315,0.010166930247451144,0.022305904692714103,-5.1309445269141225,40.034696355627325,-25.60250722746241,-25.582149027023554,-0.0203582004388565,1.3869826476762468,22.18105941321532,0.10542591574286976,0.10542591574286976,0.14045008373992074,-0.47155664576345996,0.13243084167157151,14.177926975198726,0.916737978356285
2020-03-24,0.005081246376389239,288,135.89,143.36,132.2,138.42,1244377.16334,1.8546549273820725,0.005910974661418478,0.008906999562203668,0.012930786183698336,0.00794435944351241,0.005101002378699498,0.010331374881345496,0.022253947268755903,-5.282198678121926,41.003435474782954,-23.780225848292275,-25.2217643912773,1.4415385429850254,1.302235881545902,21.39384088369994,0.01822606405004066,0.01822606405004066,0.015434202711230298,-0.5163155115464615,0.08062418725617704,14.034146495908868,0.7742267290620676
2020-03-25,0.003639064419893112,288,138.42,142.33,132.54,136.1,1034248.74369,1.3282585132609859,0.005081246376389239,0.008465366034344658,0.013080755246288777,0.0077551444852486245,0.005191352364812526,0.010469775105343335,0.022206317807177595,-5.61602863039302,40.351951108029326,-22.266584017338005,-24.630728316489442,2.3641442991514374,1.2387918662795414,20.564995106292802,-0.016902631756296835,0.016902631756296835,0.01943825577424729,-0.49785427574582664,0.07193240264511404,13.849186836501534,0.6349407906109542
2020-03-26,0.0018050127120006205,288,136.11,139.74,133.26,138.4,751060.63102,0.6588296398802265,0.003639064419893112,0.005347671730491775,0.013159612947277534,0.007607901229614383,0.005306782364566413,0.010525905626225318,0.022186172452152944,-6.317187589161199,41.346896588777334,-20.643456269241767,-23.83327390703991,3.189817637798143,1.0541673144335968,19.55892402727189,0.016758133526148893,0.016758133526148893,0.04235857908615948,-0.48265804984916516,0.04682080924855504,13.52924299265207,0.45935426276239133
2020-03-27,0.002251985577356258,288,138.4,141.27,129.68,131.33,706948.54559,0.8219747357350342,0.0018050127120006205,0.004214877549399646,0.013189635042947467,0.006824415329088145,0.0057481412116931535,0.010495916220751538,0.02219771411725921,-6.095942928691056,39.1832810029641,-19.700510526212042,-23.006721230874337,3.306210704662295,0.9179147012754404,18.98971516818104,-0.05243480358650061,0.05243480358650061,0.07107267797626193,-0.5532976686764332,0.08825097083682329,13.468714578244478,0.43140928572849396
2020-03-28,0.0030362761869275803,288,131.33,132.97,124.88,130.98,896032.10594,1.1082408082285669,0.002251985577356258,0.0037376567494115413,0.013251329817749118,0.004399336705973679,0.0020062167133678677,0.010404347301781785,0.022226818370750273,-5.797123419989995,39.074272243994514,-18.765148356872942,-22.158406656074057,3.393258299201115,0.8285962387638212,18.211164084739536,-0.002668599807161183,0.002668599807161183,-0.037021837573769034,-0.6257236548472496,0.061765154985494,13.705732639868234,0.5532603868266327
2020-03-29,0.0011989763277634785,288,130.94,131.84,123.81,124.5,543997.0,0.43762635963366964,0.0030362761869275803,0.0031627170545133624,0.013344297794160237,0.003766092787326009,0.0015153464840219756,0.01032435312453398,0.02224962241082283,-6.726287063043714,37.02075876796447,-18.3353899808167,-21.393803321022585,3.0584133402058846,0.734530773203516,17.483938078686712,-0.050738923885145136,0.050738923885145136,-0.10598682550895483,-0.6447244187695108,0.0644979919678715,13.206700849360733,0.34789492755310936
2020-03-30,0.0018459251483380391,288,124.47,135.42,124.06,132.06,764831.92747,0.6737626791433843,0.0011989763277634785,0.00238626304478821,0.01333407138566916,0.003274790894535538,0.0017280873563011623,0.010209039173040644,0.02228893008435229,-6.294774637579425,40.921672315327434,-17.186657464182133,-20.552374149654497,3.365716685472364,0.5172650194956729,17.04651393020909,0.058950648861662916,0.058950648861662916,-0.03013354489099508,-0.41220693279870496,0.08602150537634397,13.54741269349286,0.4931502712523325
